628,2019-03-23,4035.82642,9578850549
629,2019-03-24,4022.16821,9144851065
630,2019-03-25,3963.07056,10359818883
631,2019-03-26,3985.08081,10707678815
632,2019-03-27,4087.06616,10897131934
633,2019-03-28,4069.10718,9353915899
634,2019-03-29,4098.37451,10918665557
635,2019-03-30,4106.66016,9732688060
636,2019-03-31,4105.4043,9045122443
637,2019-04-01,4158.18311,10157794171
638,2019-04-02,4879.87793,21315047816
639,2019-04-03,4973.02197,22899891582
640,2019-04-04,4922.79883,18251810240
641,2019-04-05,5036.68115,16837325387
642,2019-04-06,5059.81738,16929795194
643,2019-04-07,5198.89697,16655416140
644,2019-04-08,5289.771,17154113634
645,2019-04-09,5204.9585,14722104361
646,2019-04-10,5324.55176,15504590933
647,2019-04-11,5064.48779,16555616019
648,2019-04-12,5089.53906,13675206312
649,2019-04-13,5096.58643,10823289598
650,2019-04-14,5167.72217,10391952498
651,2019-04-15,5067.1084,12290155061
652,2019-04-16,5235.55957,11618660197
653,2019-04-17,5251.93799,12438480677
654,2019-04-18,5298.38574,13256489918
655,2019-04-19,5303.8125,13780238655
656,2019-04-20,5337.88623,13169647522
657,2019-04-21,5314.53125,13731844223
658,2019-04-22,5399.36523,14601631648
659,2019-04-23,5572.36231,15867308108
660,2019-04-24,5464.8667,17048033399
661,2019-04-25,5210.51563,15330283408
662,2019-04-26,5279.34815,16812108040
663,2019-04-27,5268.29102,13111274675
664,2019-04-28,5285.13916,12819992056
665,2019-04-29,5247.35254,13735490672
666,2019-04-30,5350.72656,13878964574
667,2019-05-01,5402.69727,13679528236
668,2019-05-02,5505.28369,14644460907
669,2019-05-03,5768.28955,18720780006
670,2019-05-04,5831.16748,17567780766
671,2019-05-05,5795.7085,14808830723
672,2019-05-06,5746.80713,15737171804
673,2019-05-07,5829.50147,18026409033
674,2019-05-08,5982.45752,15320605300
675,2019-05-09,6174.52881,16784645411
676,2019-05-10,6378.84912,19419875368
677,2019-05-11,7204.77148,28867562329
678,2019-05-12,6972.37158,27773333680
679,2019-05-13,7814.91504,28677672181
680,2019-05-14,7994.41602,32031452227
681,2019-05-15,8205.16797,28344112920
682,2019-05-16,7884.90918,33167197581
683,2019-05-17,7343.89551,30066644905
684,2019-05-18,7271.20801,21354286562
685,2019-05-19,8197.68945,25902422040
686,2019-05-20,7978.30908,23843404340
687,2019-05-21,7963.32764,25127245056
688,2019-05-22,7680.06641,24719473175
689,2019-05-23,7881.84668,24457107820
690,2019-05-24,7987.37158,25919126991
691,2019-05-25,8052.54395,22256813107
692,2019-05-26,8673.21582,26677970091
693,2019-05-27,8805.77832,27949839564
694,2019-05-28,8719.96191,24226919267
695,2019-05-29,8659.48731,23473479966
696,2019-05-30,8319.47266,29246528551
697,2019-05-31,8574.50195,25365190957
698,2019-06-01,8564.0166,22488303544
699,2019-06-02,8742.95801,20266216022
700,2019-06-03,8208.99512,22004511436
701,2019-06-04,7707.771,24609731549
